chr	start	end	bin	01_CN	01_CT	02_CN	02_CT	02_LN	02_LT	03_CN	03_CT	03_LT	03_NT	04_CN	04_CT	04_LT	05_CN	05_CT	05_LT	06_CT	07_CT	10_CN	10_CT	14_CN	14_CT	14_LT
10	90665001	90705000	44282	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10	91110001	91150000	44293	1	1	0	0	0	0	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1
10	91570001	91610000	44305	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10	92660001	92700000	44332	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10	93170001	93210000	44345	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1
10	93660001	93700000	44357	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10	94580001	94620000	44380	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10	95245001	95285000	44397	0	1	0	1	0	1	0	1	1	0	1	0	0	1	1	0	1	1	1	1	1	1	0
10	95640001	95680000	44407	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	0	1	1	1	1	0	1	1
10	96440001	96480000	44427	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10	97025001	97065000	44441	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10	97510001	97550000	44454	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1
10	97860001	97900000	44462	1	0	0	1	1	1	0	1	1	0	1	1	0	0	1	1	1	0	1	0	1	1	0
10	98140001	98180000	44469	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1
10	99170001	99210000	44495	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1	1	0	1	1	0	0	1
10	99655001	99695000	44507	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1
10	100015001	100055000	44516	1	1	0	0	1	1	1	1	1	1	0	1	0	1	0	1	1	1	0	1	0	1	1
10	100520001	100560000	44528	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
10	101422501	101462500	44551	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10	102030001	102070000	44567	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10	102340001	102380000	44574	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1
10	102760001	102800000	44585	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10	103550001	103590000	44605	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10	103890001	103930000	44613	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10	104540001	104580000	44629	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10	105410001	105450000	44651	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10	105700001	105740000	44658	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	1	1	0	0	0	1	1
10	106390001	106430000	44675	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10	107140001	107180000	44694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
10	107660001	107700000	44707	0	1	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	1	1	0
10	108305001	108345000	44723	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10	108940001	108980000	44739	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
10	109860001	109900000	44762	0	0	0	0	0	1	1	0	0	1	1	1	0	1	0	0	0	0	0	0	1	0	1
10	110430001	110470000	44776	1	1	1	0	0	1	0	0	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1
10	111200001	111240000	44795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
10	111650001	111690000	44807	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10	112585001	112625000	44830	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10	113025001	113065000	44841	1	0	1	1	1	0	1	0	0	1	1	1	1	0	0	1	0	0	1	0	0	1	1
10	114020001	114060000	44866	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10	114980001	115020000	44890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
10	115420001	115460000	44901	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10	116110001	116150000	44918	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10	116900001	116940000	44938	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10	118340001	118380000	44974	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10	118980001	119020000	44990	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10	120490001	120530000	45028	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10	120780001	120820000	45035	0	1	0	0	0	0	0	1	1	0	1	1	0	0	1	0	1	1	0	0	1	1	1
10	121420001	121460000	45051	0	1	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	1	0	0	0	1	1
10	121700001	121740000	45058	1	1	1	1	0	1	0	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1
10	121990001	122030000	45065	0	0	0	0	1	0	1	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0
10	122530001	122570000	45079	0	1	1	1	0	1	0	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1
10	123805001	123845000	45111	0	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	0	1	1	1	0
10	124230001	124270000	45122	1	1	1	1	1	0	0	0	0	1	1	1	1	1	0	0	1	1	1	1	1	1	1
10	124610001	124650000	45131	1	1	0	1	1	1	0	1	1	1	0	1	0	1	1	0	1	0	0	1	0	1	1
10	125455001	125495000	45152	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10	125850001	125890000	45162	0	1	1	1	0	1	0	1	1	0	1	1	1	1	1	0	1	1	1	1	0	0	0
10	126190001	126230000	45170	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10	126700001	126740000	45183	0	1	0	1	0	1	1	1	1	1	0	1	0	0	1	0	1	1	1	1	1	1	1
10	126990001	127030000	45190	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0
10	127515001	127555000	45204	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10	128410001	128450000	45226	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
10	128990001	129030000	45240	0	0	1	0	1	0	0	0	0	0	1	1	0	1	0	1	0	0	1	0	0	0	0
10	129465001	129505000	45252	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10	130205001	130245000	45271	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10	130620001	130660000	45281	0	1	0	1	0	1	0	1	0	0	1	1	1	0	1	0	1	1	0	0	1	1	1
10	131140001	131180000	45294	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
10	132110001	132150000	45318	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10	132840001	132880000	45336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
10	133715001	133755000	45359	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11	1545001	1585000	45443	0	0	0	0	0	0	1	0	1	0	1	0	1	0	1	1	0	0	1	1	1	1	1
11	2377501	2417500	45464	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11	3140001	3180000	45483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
11	3620001	3660000	45495	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11	3920001	3960000	45502	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	1	0
11	4310001	4350000	45512	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11	4630001	4670000	45520	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1
11	5050001	5090000	45531	0	1	0	1	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	1	1
11	5500001	5540000	45542	0	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0
11	6020001	6060000	45555	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11	6420001	6460000	45565	0	1	0	0	0	1	0	1	1	0	0	1	1	1	1	1	1	1	0	1	0	1	1
11	6960001	7000000	45579	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11	8120001	8160000	45608	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11	8880001	8920000	45627	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11	9430001	9470000	45640	0	0	0	1	0	1	1	1	1	1	1	0	0	1	0	0	0	1	0	0	0	1	1
11	9690001	9730000	45647	1	1	0	0	1	0	0	0	0	0	0	1	1	0	1	1	1	1	1	1	0	1	0
11	10570001	10610000	45669	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11	10860001	10900000	45676	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
11	12020001	12060000	45705	1	1	0	1	1	1	0	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1
11	12360001	12400000	45714	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11	13165001	13205000	45734	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11	13610001	13650000	45745	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11	14455001	14495000	45766	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11	15265001	15305000	45786	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11	16780001	16820000	45824	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11	17140001	17180000	45833	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0
11	17490001	17530000	45842	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1
11	18032501	18072500	45856	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1
11	18970001	19010000	45879	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11	19580001	19620000	45894	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	1	1	1	1	0	1	0
11	20190001	20230000	45909	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	1	0	1	1	1
11	20625001	20665000	45920	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11	21840001	21880000	45950	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
11	22280001	22320000	45962	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11	23020001	23060000	45980	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11	23470001	23510000	45991	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
11	24490001	24530000	46017	1	1	0	1	0	1	0	1	1	1	1	1	1	0	1	0	1	0	1	1	0	1	0
11	24810001	24850000	46025	0	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	1
11	25470001	25510000	46041	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	1
11	26140001	26180000	46058	0	1	0	0	1	1	0	1	1	1	1	1	1	1	1	0	1	1	0	1	0	0	1
11	26580001	26620000	46069	1	0	1	1	0	0	1	1	0	1	1	1	1	1	0	1	0	0	1	1	1	1	1
11	27260001	27300000	46086	1	0	0	0	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	0	1	1
11	27605001	27645000	46095	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11	28860001	28900000	46126	0	0	0	1	1	0	1	0	0	1	1	1	0	0	0	1	1	0	0	0	0	0	0
11	29360001	29400000	46139	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1
11	30210001	30250000	46160	1	1	1	1	0	1	0	0	0	0	0	1	1	1	1	1	1	1	0	1	1	1	1
11	31150001	31190000	46183	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11	32470001	32510000	46216	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11	32890001	32930000	46227	1	1	1	1	0	0	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
11	33310001	33350000	46238	1	0	1	1	1	0	0	0	0	0	0	1	1	1	0	1	1	1	0	1	1	1	1
11	33985001	34025000	46254	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11	34560001	34600000	46268	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11	34930001	34970000	46278	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11	35570001	35610000	46294	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11	36360001	36400000	46313	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
11	36910001	36950000	46327	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11	38400001	38440000	46364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
11	39005001	39045000	46380	0	1	1	1	0	1	0	1	1	0	0	1	1	1	1	0	1	1	1	1	0	0	0
11	39500001	39540000	46392	0	0	0	0	0	0	0	1	1	0	0	1	1	1	0	0	1	0	0	1	0	1	0
11	39810001	39850000	46400	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1
11	40317501	40357500	46413	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1
11	40800001	40840000	46425	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	1
11	41295001	41335000	46437	0	1	0	1	0	1	0	1	1	1	0	1	1	0	1	0	1	1	0	1	1	1	1
11	41590001	41630000	46444	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
11	42790001	42830000	46474	0	1	0	1	0	1	0	1	1	0	1	1	1	0	1	0	1	1	0	0	0	1	1
11	43330001	43370000	46488	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11	44065001	44105000	46506	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11	44540001	44580000	46518	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	1	1	0
11	44970001	45010000	46529	0	1	1	1	0	0	1	1	0	1	1	0	0	0	0	1	0	1	1	1	0	1	0
11	45490001	45530000	46542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0
11	45850001	45890000	46551	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11	46415001	46455000	46565	0	0	0	0	1	0	0	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1
11	46700001	46740000	46572	0	0	0	0	1	0	0	1	1	0	1	0	0	1	1	1	0	1	1	0	0	1	1
11	47230001	47270000	46585	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
11	47990001	48030000	46604	1	1	1	1	1	0	0	1	1	0	0	0	1	0	1	1	1	1	1	1	1	1	1
11	48260001	48300000	46611	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11	49000001	49040000	46629	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
11	49720001	49760000	46647	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
11	50140001	50180000	46658	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	0	0	1	1	1	0	0
11	50470001	50510000	46666	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1
11	51085001	51125000	46682	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1
11	51530001	51570000	46693	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11	54845001	54885000	46776	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	0	1	1	1	1	1	1	1
11	55545001	55585000	46793	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0
11	56290001	56330000	46812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
11	56680001	56720000	46822	1	1	1	1	1	1	0	1	0	0	0	1	1	1	1	0	1	1	1	1	0	1	1
11	57060001	57100000	46831	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11	57530001	57570000	46843	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
11	58530001	58570000	46868	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1
11	59110001	59150000	46883	1	1	0	1	1	1	0	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1
11	59617501	59657500	46895	1	1	1	1	0	1	1	1	0	1	1	0	1	1	0	1	1	1	1	1	1	0	1
11	60130001	60170000	46908	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1
11	60590001	60630000	46919	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11	61190001	61230000	46935	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11	61500001	61540000	46942	0	0	1	1	0	0	0	1	1	0	0	1	0	0	1	0	1	1	0	1	0	1	1
11	62055001	62095000	46956	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11	62740001	62780000	46973	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11	63140001	63180000	46983	1	1	1	1	1	0	1	0	0	1	1	1	0	1	1	1	0	1	1	1	1	0	0
11	63600001	63640000	46995	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0
11	64170001	64210000	47009	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11	64590001	64630000	47019	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11	64980001	65020000	47029	0	1	0	0	0	1	0	1	1	0	0	0	1	1	1	0	1	1	1	1	0	1	1
11	65380001	65420000	47039	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11	66070001	66110000	47057	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11	66990001	67030000	47079	0	0	0	0	1	0	1	0	1	1	1	0	0	0	1	1	0	1	1	1	0	1	0
11	67650001	67690000	47096	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
11	68140001	68180000	47108	0	0	0	0	1	1	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0
11	68690001	68730000	47122	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11	69695001	69735000	47147	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1
11	70380001	70420000	47164	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1
11	70800001	70840000	47175	0	1	0	0	0	1	0	1	0	0	0	0	1	1	1	0	1	1	1	1	0	1	1
11	71520001	71560000	47193	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11	72070001	72110000	47207	1	1	0	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1
11	72380001	72420000	47214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
11	73290001	73330000	47237	0	1	1	1	0	1	0	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1
11	73590001	73630000	47244	1	1	1	1	1	0	1	0	0	1	1	0	0	1	0	1	0	0	1	1	1	0	0
11	73960001	74000000	47254	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1
11	74500001	74540000	47267	1	1	1	1	1	0	1	1	1	1	1	1	0	1	0	1	0	1	1	1	1	1	1
11	74935001	74975000	47278	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1
11	75350001	75390000	47288	1	0	1	1	1	0	1	1	0	1	1	1	0	0	0	1	1	0	1	1	0	0	0
11	76460001	76500000	47316	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11	76800001	76840000	47325	1	1	1	1	0	0	0	1	1	1	1	1	1	0	1	0	1	1	1	1	0	1	1
11	77490001	77530000	47342	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11	77880001	77920000	47352	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11	78470001	78510000	47366	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11	78930001	78970000	47378	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	1	0	1	1
11	79390001	79430000	47389	0	1	0	1	0	0	0	1	0	0	0	0	1	1	1	0	1	0	1	1	1	1	1
11	79820001	79860000	47400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
11	81180001	81220000	47434	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11	82300001	82340000	47462	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11	83100001	83140000	47482	0	1	0	0	0	1	0	1	1	0	0	1	1	0	1	0	1	1	1	1	1	1	1
11	83620001	83660000	47495	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
11	84105001	84145000	47507	0	1	0	0	0	1	0	1	1	0	0	1	0	1	1	0	1	1	1	1	1	1	1
11	84450001	84490000	47516	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	1
11	85300001	85340000	47537	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11	86140001	86180000	47558	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11	86710001	86750000	47572	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11	87140001	87180000	47583	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11	87680001	87720000	47596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
11	88360001	88400000	47613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
11	88780001	88820000	47624	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
11	89190001	89230000	47634	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0
11	89500001	89540000	47642	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11	89870001	89910000	47652	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11	90250001	90290000	47661	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1
11	90590001	90630000	47669	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0
11	91240001	91280000	47686	0	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	1	1	0	1	0
11	91540001	91580000	47693	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
11	92040001	92080000	47705	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
11	92765001	92805000	47724	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11	93520001	93560000	47743	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11	94460001	94500000	47766	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
11	94730001	94770000	47773	1	1	1	1	0	1	0	1	1	1	0	1	0	1	1	0	1	1	1	1	1	1	1
11	95610001	95650000	47795	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11	96450001	96490000	47816	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11	97200001	97240000	47834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
11	97930001	97970000	47853	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
11	98540001	98580000	47868	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
11	99060001	99100000	47882	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1
11	99380001	99420000	47889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
11	99740001	99780000	47898	1	0	1	0	0	1	1	1	1	0	1	0	0	1	0	0	1	1	1	1	1	1	0
11	100140001	100180000	47908	0	0	0	0	0	1	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0
11	100420001	100460000	47915	1	1	1	1	0	0	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1
11	101232501	101272500	47935	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1
11	101960001	102000000	47954	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
11	102700001	102740000	47972	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	0	1	1	0	0	0	1	1
